epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,2684.4,1.59631,1.34522,1.13934,0.41075,0.33337,0.32198,0.18671,1.5001,1.21742,1.11152,0.007921,0.007921,0.007921
44,2744.78,1.60957,1.34807,1.13865,0.40321,0.33756,0.32255,0.18709,1.50242,1.22282,1.11104,0.0078715,0.0078715,0.0078715
45,2805.88,1.59673,1.33813,1.14228,0.40779,0.3286,0.32096,0.18643,1.49895,1.22185,1.1084,0.007822,0.007822,0.007822
46,2867.07,1.59323,1.3387,1.13627,0.40961,0.33883,0.32585,0.19111,1.49402,1.21238,1.10418,0.0077725,0.0077725,0.0077725
47,2928.88,1.59891,1.33743,1.14063,0.41039,0.33892,0.32537,0.18983,1.48932,1.2079,1.10392,0.007723,0.007723,0.007723
48,2989.97,1.59922,1.32586,1.13367,0.40961,0.33887,0.32755,0.19064,1.48892,1.20536,1.10198,0.0076735,0.0076735,0.0076735
49,3049.79,1.56822,1.3073,1.12377,0.41228,0.33243,0.32622,0.18991,1.48725,1.20806,1.10261,0.007624,0.007624,0.007624
50,3111.18,1.57748,1.31736,1.12595,0.41768,0.33965,0.33038,0.19222,1.48445,1.20365,1.10181,0.0075745,0.0075745,0.0075745
51,3172.84,1.56795,1.30043,1.12344,0.42369,0.33478,0.33171,0.19351,1.47831,1.20085,1.09692,0.007525,0.007525,0.007525
52,3233.85,1.57098,1.30265,1.12337,0.41671,0.34291,0.33116,0.19415,1.47798,1.19656,1.09382,0.0074755,0.0074755,0.0074755
53,3294.1,1.57625,1.30413,1.12259,0.41424,0.34659,0.33179,0.19362,1.481,1.19125,1.09634,0.007426,0.007426,0.007426
54,3354.44,1.57998,1.30582,1.12094,0.41692,0.34463,0.33283,0.19467,1.47569,1.18755,1.09196,0.0073765,0.0073765,0.0073765
55,3415.85,1.57758,1.30229,1.11865,0.40997,0.34965,0.33463,0.19555,1.47336,1.18881,1.09211,0.007327,0.007327,0.007327
56,3477.53,1.56808,1.29407,1.11887,0.42303,0.3512,0.3391,0.19859,1.47162,1.1844,1.09021,0.0072775,0.0072775,0.0072775
57,3538.82,1.56027,1.29495,1.12021,0.42407,0.34449,0.3378,0.19741,1.4729,1.18363,1.09087,0.007228,0.007228,0.007228
