epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,497.845,0.83991,0.40751,0.87474,0.93909,0.8705,0.9362,0.61379,1.25154,0.62451,0.9921,0.007921,0.007921,0.007921
44,508.734,0.83135,0.40355,0.87409,0.9324,0.86802,0.93477,0.61304,1.28061,0.62862,0.99619,0.0078715,0.0078715,0.0078715
45,519.469,0.82091,0.40097,0.87625,0.9256,0.85834,0.9292,0.625,1.20873,0.60914,0.97654,0.007822,0.007822,0.007822
46,531.014,0.81709,0.39851,0.8699,0.93457,0.87897,0.93932,0.59715,1.30648,0.62965,0.99929,0.0077725,0.0077725,0.0077725
47,541.582,0.81675,0.39272,0.86961,0.93308,0.8888,0.94373,0.62181,1.22455,0.62283,0.98507,0.007723,0.007723,0.007723
48,552.415,0.81495,0.39275,0.87223,0.93128,0.8749,0.93661,0.60803,1.28324,0.62996,0.99352,0.0076735,0.0076735,0.0076735
49,563.164,0.81336,0.39338,0.87092,0.94828,0.88227,0.94367,0.61796,1.24824,0.60981,0.99194,0.007624,0.007624,0.007624
50,573.757,0.80364,0.3911,0.8722,0.94436,0.89023,0.94693,0.64458,1.16194,0.58394,0.9652,0.0075745,0.0075745,0.0075745
51,587.588,0.79392,0.38751,0.86709,0.9458,0.88693,0.94279,0.60845,1.28823,0.62201,0.99636,0.007525,0.007525,0.007525
52,598.67,0.80128,0.38657,0.86916,0.94404,0.88829,0.94612,0.6221,1.24557,0.61201,0.98485,0.0074755,0.0074755,0.0074755
53,609.496,0.80126,0.38635,0.8641,0.94789,0.89529,0.95012,0.62865,1.20142,0.58364,0.97497,0.007426,0.007426,0.007426
54,620.359,0.78463,0.38237,0.86583,0.95255,0.89233,0.95186,0.62656,1.22664,0.59004,0.9784,0.0073765,0.0073765,0.0073765
55,631.438,0.78237,0.37831,0.86756,0.94328,0.88636,0.94337,0.62651,1.20862,0.59624,0.97533,0.007327,0.007327,0.007327
56,642.595,0.78051,0.37638,0.86024,0.94431,0.89577,0.94835,0.61308,1.24933,0.60469,0.98927,0.0072775,0.0072775,0.0072775
57,653.88,0.7739,0.37547,0.86649,0.94438,0.89868,0.95057,0.62375,1.24221,0.60651,0.98273,0.007228,0.007228,0.007228
58,664.885,0.78192,0.37337,0.86077,0.95463,0.888,0.94772,0.65349,1.14136,0.56942,0.95597,0.0071785,0.0071785,0.0071785
59,677.841,0.77619,0.37501,0.86171,0.95053,0.89217,0.94715,0.64145,1.17334,0.57776,0.96885,0.007129,0.007129,0.007129
60,688.571,0.78074,0.37581,0.86054,0.94123,0.89142,0.94425,0.64055,1.1718,0.57711,0.96746,0.0070795,0.0070795,0.0070795
61,699.285,0.7757,0.37243,0.8595,0.94786,0.89716,0.95127,0.64862,1.15561,0.57361,0.95981,0.00703,0.00703,0.00703
62,709.997,0.7585,0.36594,0.86353,0.94817,0.89085,0.94409,0.62945,1.20006,0.58389,0.98389,0.0069805,0.0069805,0.0069805
63,720.684,0.77337,0.37197,0.85864,0.94304,0.87699,0.93969,0.63877,1.18107,0.58441,0.96807,0.006931,0.006931,0.006931
64,731.39,0.76751,0.36814,0.86042,0.94922,0.8809,0.94247,0.63025,1.20089,0.58392,0.97663,0.0068815,0.0068815,0.0068815
65,742.011,0.76314,0.3638,0.85773,0.95432,0.88248,0.94731,0.64501,1.1666,0.57188,0.96702,0.006832,0.006832,0.006832
66,752.56,0.75881,0.36123,0.86032,0.95399,0.88122,0.94739,0.64651,1.16945,0.56828,0.96692,0.0067825,0.0067825,0.0067825
67,763.149,0.76052,0.36285,0.85334,0.95243,0.89203,0.95072,0.64152,1.18551,0.57774,0.97144,0.006733,0.006733,0.006733
68,773.653,0.75697,0.36182,0.85335,0.95598,0.89488,0.94891,0.63906,1.18381,0.57111,0.97553,0.0066835,0.0066835,0.0066835
69,784.259,0.7529,0.36082,0.85636,0.95669,0.89697,0.95176,0.61916,1.25575,0.58487,0.9887,0.006634,0.006634,0.006634
70,794.843,0.75362,0.36021,0.85842,0.95893,0.89902,0.9512,0.65039,1.14542,0.5565,0.9611,0.0065845,0.0065845,0.0065845
71,805.458,0.74797,0.35805,0.855,0.94066,0.90138,0.95052,0.64722,1.14787,0.57825,0.95794,0.006535,0.006535,0.006535
72,815.989,0.73774,0.35347,0.8571,0.95228,0.88484,0.94144,0.63558,1.17687,0.57637,0.97112,0.0064855,0.0064855,0.0064855
73,826.541,0.75115,0.35774,0.85546,0.95514,0.89152,0.95029,0.64342,1.18501,0.56547,0.96832,0.006436,0.006436,0.006436
74,837.273,0.74044,0.35322,0.85478,0.94619,0.89876,0.95062,0.63067,1.21132,0.58345,0.97361,0.0063865,0.0063865,0.0063865
75,847.946,0.74496,0.3566,0.8515,0.95647,0.89382,0.94845,0.64553,1.16119,0.56595,0.96252,0.006337,0.006337,0.006337
76,858.955,0.73667,0.35061,0.85307,0.94958,0.89655,0.9496,0.63698,1.1877,0.56898,0.96896,0.0062875,0.0062875,0.0062875
77,869.678,0.73385,0.34925,0.85217,0.95103,0.89095,0.94903,0.64157,1.17866,0.562,0.9695,0.006238,0.006238,0.006238
78,880.37,0.72895,0.34765,0.85247,0.94915,0.89486,0.94963,0.64239,1.17791,0.56803,0.9672,0.0061885,0.0061885,0.0061885
79,890.916,0.72391,0.34758,0.85075,0.9546,0.88732,0.94667,0.62846,1.21976,0.56816,0.98038,0.006139,0.006139,0.006139
80,901.491,0.73176,0.35084,0.84884,0.95778,0.8988,0.95227,0.63744,1.19428,0.56291,0.97325,0.0060895,0.0060895,0.0060895
81,912.145,0.72213,0.34634,0.84896,0.95178,0.88909,0.94658,0.63929,1.16039,0.56161,0.96559,0.00604,0.00604,0.00604
82,922.881,0.72522,0.34347,0.84882,0.95488,0.89602,0.95112,0.63758,1.18736,0.56014,0.97003,0.0059905,0.0059905,0.0059905
