epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,1363.22,1.51263,1.18076,1.01915,0.36926,0.27839,0.26183,0.14905,1.42041,1.07405,0.98473,0.007921,0.007921,0.007921
44,1394.74,1.51706,1.18016,1.01587,0.37254,0.27807,0.26631,0.15081,1.41885,1.07526,0.98267,0.0078715,0.0078715,0.0078715
45,1425.45,1.50902,1.17623,1.02014,0.3762,0.27837,0.26626,0.15184,1.41288,1.07147,0.98038,0.007822,0.007822,0.007822
46,1456.47,1.51496,1.17993,1.01634,0.35702,0.28435,0.26715,0.15117,1.43729,1.09175,0.98124,0.0077725,0.0077725,0.0077725
47,1486.69,1.53856,1.19443,1.01904,0.36579,0.27682,0.26467,0.15106,1.44234,1.09571,0.97775,0.007723,0.007723,0.007723
48,1517.87,1.54585,1.19215,1.01365,0.37235,0.27794,0.26954,0.1539,1.44375,1.09068,0.9754,0.0076735,0.0076735,0.0076735
49,1550.04,1.52084,1.18034,1.0092,0.35817,0.28631,0.26922,0.15338,1.44337,1.09763,0.97485,0.007624,0.007624,0.007624
50,1581.02,1.52718,1.19444,1.00657,0.37158,0.28355,0.27145,0.15529,1.43354,1.09472,0.96993,0.0075745,0.0075745,0.0075745
51,1611.85,1.51962,1.18,1.00264,0.36845,0.28437,0.27031,0.15491,1.43821,1.09699,0.97081,0.007525,0.007525,0.007525
52,1642.26,1.52113,1.1817,1.00097,0.37852,0.28899,0.27415,0.15562,1.43358,1.09293,0.96817,0.0074755,0.0074755,0.0074755
53,1674.49,1.52393,1.18417,1.00123,0.39504,0.27586,0.27323,0.15522,1.43115,1.0895,0.96681,0.007426,0.007426,0.007426
54,1705.4,1.52807,1.18795,1,0.37786,0.28378,0.27514,0.15555,1.4281,1.08197,0.96538,0.0073765,0.0073765,0.0073765
55,1737.37,1.52735,1.18221,1.00001,0.3779,0.28536,0.27558,0.15686,1.42591,1.07991,0.96342,0.007327,0.007327,0.007327
56,1769.67,1.51637,1.17488,0.99813,0.38176,0.28782,0.27797,0.15867,1.41682,1.07653,0.96216,0.0072775,0.0072775,0.0072775
57,1800.92,1.50793,1.17495,1.00082,0.38678,0.28818,0.27814,0.15891,1.41532,1.0765,0.96269,0.007228,0.007228,0.007228
58,1831.55,1.5203,1.17083,0.99652,0.38436,0.28553,0.28029,0.16062,1.41158,1.0718,0.96088,0.0071785,0.0071785,0.0071785
59,1862.34,1.51309,1.17305,0.99697,0.39234,0.28877,0.28277,0.16259,1.40998,1.07152,0.95997,0.007129,0.007129,0.007129
60,1892.82,1.50525,1.16193,0.99007,0.38318,0.29169,0.2805,0.16067,1.41422,1.07061,0.96105,0.0070795,0.0070795,0.0070795
61,1924.48,1.51255,1.17068,0.99394,0.38909,0.29022,0.28153,0.16172,1.4051,1.06549,0.95834,0.00703,0.00703,0.00703
62,1955.98,1.49987,1.16147,0.98983,0.38703,0.29119,0.28348,0.16345,1.40505,1.06003,0.95774,0.0069805,0.0069805,0.0069805
63,1987.92,1.50501,1.15665,0.99435,0.38116,0.29142,0.28331,0.16281,1.40258,1.05705,0.95695,0.006931,0.006931,0.006931
64,2019.3,1.51458,1.16166,0.99417,0.38878,0.29327,0.28655,0.16484,1.39902,1.05668,0.95619,0.0068815,0.0068815,0.0068815
65,2050.93,1.49525,1.15454,0.99049,0.38963,0.2934,0.28465,0.16347,1.40087,1.05717,0.95609,0.006832,0.006832,0.006832
66,2081.39,1.49723,1.15164,0.99044,0.37923,0.29641,0.28539,0.16299,1.39881,1.05248,0.95581,0.0067825,0.0067825,0.0067825
67,2112.6,1.49938,1.15098,0.98872,0.38985,0.29583,0.28552,0.16299,1.39548,1.05209,0.95477,0.006733,0.006733,0.006733
68,2143.59,1.49228,1.14588,0.98549,0.384,0.30143,0.2883,0.16509,1.39229,1.04817,0.9537,0.0066835,0.0066835,0.0066835
69,2174.73,1.49857,1.14655,0.98269,0.38405,0.30434,0.28994,0.16635,1.39079,1.0448,0.9535,0.006634,0.006634,0.006634
70,2206.05,1.48797,1.1358,0.98348,0.38797,0.30111,0.29083,0.16644,1.3903,1.04536,0.95358,0.0065845,0.0065845,0.0065845
71,2237,1.49551,1.14139,0.98575,0.39222,0.29783,0.28845,0.16489,1.3914,1.04779,0.9538,0.006535,0.006535,0.006535
72,2267.99,1.49074,1.14114,0.9838,0.39816,0.29557,0.28852,0.1645,1.39058,1.0488,0.95314,0.0064855,0.0064855,0.0064855
73,2299.2,1.49058,1.13168,0.98269,0.39145,0.30142,0.2887,0.16546,1.38707,1.04268,0.95192,0.006436,0.006436,0.006436
74,2329.99,1.48298,1.12646,0.97793,0.3876,0.30353,0.29071,0.16698,1.38564,1.04185,0.95142,0.0063865,0.0063865,0.0063865
75,2361.45,1.4763,1.12315,0.98167,0.39133,0.30252,0.29409,0.16785,1.38717,1.03906,0.95208,0.006337,0.006337,0.006337
76,2392.53,1.47207,1.11181,0.97894,0.39915,0.303,0.29193,0.16711,1.38465,1.03861,0.95149,0.0062875,0.0062875,0.0062875
77,2424.01,1.48672,1.12036,0.98177,0.39001,0.30304,0.29328,0.16777,1.38267,1.03744,0.95099,0.006238,0.006238,0.006238
78,2454.83,1.46857,1.12383,0.97941,0.39106,0.30402,0.2927,0.16754,1.38174,1.03647,0.95061,0.0061885,0.0061885,0.0061885
79,2486.78,1.48217,1.12999,0.98028,0.4026,0.30332,0.29507,0.16838,1.38277,1.03496,0.9503,0.006139,0.006139,0.006139
80,2519.37,1.46727,1.11428,0.97792,0.40348,0.30104,0.29631,0.16932,1.38287,1.03433,0.95049,0.0060895,0.0060895,0.0060895
81,2550.48,1.46,1.10863,0.97515,0.40571,0.30393,0.29753,0.17064,1.37673,1.03174,0.94921,0.00604,0.00604,0.00604
82,2581.07,1.46531,1.11456,0.98124,0.41062,0.2993,0.29757,0.17067,1.37919,1.03215,0.94976,0.0059905,0.0059905,0.0059905
83,2612.85,1.46919,1.11816,0.98362,0.4076,0.30221,0.29787,0.17102,1.37828,1.03112,0.94981,0.005941,0.005941,0.005941
84,2644.5,1.45087,1.10509,0.97679,0.41157,0.29999,0.29756,0.17132,1.37333,1.02868,0.94897,0.0058915,0.0058915,0.0058915
85,2676.42,1.46049,1.10732,0.97503,0.40413,0.30546,0.29706,0.17074,1.37363,1.02752,0.94805,0.005842,0.005842,0.005842
86,2707.43,1.46244,1.10995,0.97855,0.40377,0.30737,0.29742,0.17121,1.37139,1.02542,0.9475,0.0057925,0.0057925,0.0057925
87,2738.22,1.46717,1.10836,0.97706,0.39872,0.30515,0.29769,0.17106,1.36762,1.02453,0.94705,0.005743,0.005743,0.005743
88,2768.53,1.45033,1.09666,0.97813,0.40751,0.3058,0.29858,0.17165,1.36611,1.02258,0.94628,0.0056935,0.0056935,0.0056935
89,2799.27,1.45654,1.09773,0.97353,0.40741,0.30329,0.29886,0.17162,1.36681,1.0224,0.94649,0.005644,0.005644,0.005644
90,2830.56,1.45706,1.10019,0.97444,0.40619,0.30448,0.29917,0.17146,1.36762,1.02243,0.94653,0.0055945,0.0055945,0.0055945
91,2861.67,1.45207,1.09614,0.97737,0.40589,0.30668,0.30062,0.17216,1.36697,1.02061,0.94628,0.005545,0.005545,0.005545
92,2893.01,1.44329,1.08444,0.97415,0.40801,0.30909,0.30131,0.17279,1.36744,1.01954,0.94683,0.0054955,0.0054955,0.0054955
93,2924.19,1.45533,1.09112,0.97338,0.40563,0.31054,0.30148,0.17273,1.36446,1.01791,0.94586,0.005446,0.005446,0.005446
94,2955.09,1.45304,1.09845,0.97614,0.4043,0.31104,0.30191,0.17355,1.36328,1.01751,0.94524,0.0053965,0.0053965,0.0053965
95,2985.75,1.44473,1.09117,0.97349,0.40197,0.31222,0.30259,0.17399,1.36144,1.01657,0.9447,0.005347,0.005347,0.005347
96,3017.47,1.44684,1.09418,0.97437,0.40552,0.31305,0.30393,0.17471,1.36106,1.01583,0.94464,0.0052975,0.0052975,0.0052975
97,3049.33,1.44009,1.08639,0.97378,0.40312,0.315,0.30389,0.17518,1.36083,1.01454,0.94404,0.005248,0.005248,0.005248
98,3080.55,1.4403,1.08145,0.96911,0.40876,0.31246,0.30528,0.17543,1.36012,1.01339,0.94394,0.0051985,0.0051985,0.0051985
99,3112.42,1.43282,1.07841,0.97052,0.40642,0.31562,0.30469,0.17547,1.36033,1.0134,0.94394,0.005149,0.005149,0.005149
100,3144.56,1.43841,1.08212,0.96997,0.40808,0.31398,0.30465,0.17555,1.35844,1.01276,0.94329,0.0050995,0.0050995,0.0050995
101,3176.16,1.43805,1.08165,0.97328,0.41416,0.31228,0.30507,0.17626,1.35811,1.01197,0.94333,0.00505,0.00505,0.00505
102,3207.34,1.44267,1.0872,0.96909,0.41359,0.31242,0.30574,0.17648,1.3579,1.01124,0.94314,0.0050005,0.0050005,0.0050005
103,3237.4,1.43776,1.08354,0.97204,0.41148,0.31414,0.3068,0.17708,1.35775,1.01026,0.9431,0.004951,0.004951,0.004951
104,3268.55,1.43833,1.08217,0.97189,0.42048,0.31013,0.30752,0.17741,1.355,1.00912,0.94233,0.0049015,0.0049015,0.0049015
