epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
102,1460.18,0.74636,0.34761,1.00329,0.96071,0.90709,0.95843,0.65847,1.1907,0.58168,1.31855,0.0050005,0.0050005,0.0050005
103,1473.38,0.74265,0.3439,1.00288,0.95766,0.90556,0.96054,0.66445,1.175,0.57712,1.29816,0.004951,0.004951,0.004951
104,1486.89,0.74676,0.34652,0.9939,0.95511,0.90618,0.95984,0.67439,1.14318,0.56923,1.26722,0.0049015,0.0049015,0.0049015
105,1500.64,0.74251,0.3437,0.99118,0.95545,0.90314,0.95787,0.65684,1.19061,0.58278,1.31131,0.004852,0.004852,0.004852
106,1514.21,0.7363,0.33987,0.99721,0.95701,0.90546,0.95935,0.67386,1.15265,0.57015,1.28015,0.0048025,0.0048025,0.0048025
107,1527.75,0.74439,0.34327,0.99073,0.95805,0.91013,0.96114,0.66676,1.16662,0.5663,1.29794,0.004753,0.004753,0.004753
108,1541.28,0.73828,0.34006,0.99222,0.96219,0.9135,0.96342,0.67154,1.15644,0.55441,1.28497,0.0047035,0.0047035,0.0047035
109,1555.04,0.74687,0.34529,0.99592,0.96029,0.90931,0.96012,0.66971,1.15091,0.56395,1.28897,0.004654,0.004654,0.004654
110,1569.07,0.73582,0.33991,0.98538,0.95688,0.90518,0.95898,0.66416,1.16699,0.5812,1.29527,0.0046045,0.0046045,0.0046045
111,1583.34,0.7412,0.34246,0.98362,0.95183,0.89436,0.9528,0.66132,1.17178,0.58967,1.28586,0.004555,0.004555,0.004555
112,1596.91,0.73305,0.33583,0.98254,0.95811,0.91116,0.96051,0.66585,1.16508,0.57237,1.28917,0.0045055,0.0045055,0.0045055
113,1610.88,0.73621,0.34089,0.98877,0.95667,0.89859,0.95428,0.65904,1.18482,0.58811,1.30278,0.004456,0.004456,0.004456
114,1624.8,0.73365,0.33776,0.98298,0.95725,0.90415,0.95825,0.66469,1.17591,0.57699,1.29395,0.0044065,0.0044065,0.0044065
115,1638.48,0.73238,0.33434,0.98696,0.96119,0.90983,0.96132,0.67132,1.1646,0.5667,1.28767,0.004357,0.004357,0.004357
116,1651.94,0.73526,0.33845,0.98589,0.95859,0.90124,0.95719,0.67354,1.14889,0.57126,1.27996,0.0043075,0.0043075,0.0043075
117,1665.96,0.72057,0.32984,0.98341,0.96213,0.90821,0.96019,0.67751,1.13633,0.55909,1.26513,0.004258,0.004258,0.004258
118,1680.46,0.72217,0.33259,0.99204,0.9617,0.90785,0.95982,0.65875,1.1916,0.58605,1.31456,0.0042085,0.0042085,0.0042085
119,1694.66,0.72377,0.33526,0.98607,0.95249,0.89738,0.95575,0.66694,1.16967,0.58791,1.28981,0.004159,0.004159,0.004159
120,1708.33,0.72338,0.33422,0.9883,0.95534,0.91205,0.96077,0.66662,1.16579,0.56875,1.29754,0.0041095,0.0041095,0.0041095
121,1721.81,0.71766,0.33264,0.98672,0.95871,0.90543,0.95799,0.66956,1.16391,0.57321,1.28822,0.00406,0.00406,0.00406
122,1735.14,0.72655,0.33299,0.98897,0.95666,0.90768,0.95902,0.66766,1.17282,0.57759,1.29599,0.0040105,0.0040105,0.0040105
123,1748.52,0.72028,0.33346,0.97972,0.95664,0.90347,0.95639,0.66488,1.16959,0.57239,1.29301,0.003961,0.003961,0.003961
124,1761.83,0.72642,0.33559,0.97907,0.95547,0.90895,0.95961,0.6721,1.15325,0.56269,1.28256,0.0039115,0.0039115,0.0039115
125,1775.2,0.71583,0.32884,0.98007,0.95849,0.9105,0.9594,0.66822,1.16764,0.56601,1.2965,0.003862,0.003862,0.003862
126,1788.52,0.72071,0.33026,0.98548,0.95946,0.9043,0.95821,0.6699,1.16299,0.57023,1.29698,0.0038125,0.0038125,0.0038125
127,1801.63,0.72071,0.3315,0.98266,0.95694,0.90583,0.95908,0.66851,1.16903,0.56365,1.29945,0.003763,0.003763,0.003763
128,1814.84,0.72168,0.32915,0.98213,0.95826,0.90073,0.95792,0.66463,1.17326,0.56896,1.29658,0.0037135,0.0037135,0.0037135
129,1827.98,0.71971,0.32992,0.97849,0.95552,0.90534,0.95747,0.66029,1.18612,0.57271,1.30347,0.003664,0.003664,0.003664
130,1841.27,0.71475,0.3256,0.98489,0.95927,0.90878,0.96087,0.66907,1.16781,0.56166,1.29207,0.0036145,0.0036145,0.0036145
131,1854.57,0.71139,0.32657,0.98377,0.95749,0.90673,0.95847,0.66378,1.17967,0.57112,1.29545,0.003565,0.003565,0.003565
132,1867.69,0.70609,0.32392,0.98005,0.95988,0.90202,0.957,0.66503,1.17486,0.57105,1.29693,0.0035155,0.0035155,0.0035155
133,1881.03,0.71727,0.32687,0.98046,0.95903,0.90589,0.9596,0.66596,1.17074,0.56807,1.29677,0.003466,0.003466,0.003466
134,1894.25,0.70783,0.32163,0.97229,0.96215,0.91467,0.96301,0.67468,1.14883,0.55536,1.28362,0.0034165,0.0034165,0.0034165
135,1907.58,0.71388,0.32395,0.97813,0.95762,0.90291,0.95692,0.6727,1.1546,0.5687,1.2834,0.003367,0.003367,0.003367
136,1922.89,0.71619,0.32635,0.97736,0.95942,0.90793,0.95893,0.67004,1.15783,0.56302,1.29387,0.0033175,0.0033175,0.0033175
137,1936.69,0.70535,0.32245,0.97328,0.96107,0.90322,0.95938,0.6748,1.15565,0.56088,1.28165,0.003268,0.003268,0.003268
138,1952.29,0.70683,0.32208,0.97268,0.96116,0.90976,0.96027,0.67125,1.15599,0.55503,1.29031,0.0032185,0.0032185,0.0032185
139,1966.01,0.70562,0.3221,0.97678,0.96011,0.90638,0.9593,0.67208,1.16332,0.55983,1.2947,0.003169,0.003169,0.003169
140,1984.47,0.70724,0.3196,0.97579,0.9562,0.90724,0.96033,0.67322,1.15253,0.5608,1.28803,0.0031195,0.0031195,0.0031195
141,1997.95,0.71454,0.3236,0.97264,0.96203,0.91229,0.96172,0.6758,1.15142,0.55451,1.28505,0.00307,0.00307,0.00307
142,2013.76,0.70129,0.31703,0.97459,0.95666,0.90905,0.95942,0.66918,1.16293,0.56162,1.29284,0.0030205,0.0030205,0.0030205
143,2028.58,0.69977,0.31748,0.98334,0.96041,0.90744,0.96019,0.66756,1.17236,0.56127,1.29934,0.002971,0.002971,0.002971
144,2042.68,0.70575,0.32181,0.97866,0.96254,0.91581,0.96399,0.67638,1.14643,0.54285,1.28102,0.0029215,0.0029215,0.0029215
145,2056.71,0.70581,0.31828,0.98365,0.96272,0.91564,0.96361,0.68022,1.13587,0.55018,1.27837,0.002872,0.002872,0.002872
146,2071.78,0.70313,0.31908,0.96767,0.95903,0.91292,0.96163,0.67482,1.14256,0.55377,1.28117,0.0028225,0.0028225,0.0028225
147,2087.13,0.69946,0.31879,0.97477,0.96035,0.91169,0.96215,0.67747,1.13582,0.55039,1.27861,0.002773,0.002773,0.002773
148,2100.35,0.6978,0.31667,0.97921,0.96479,0.91448,0.96332,0.67505,1.14532,0.54861,1.29196,0.0027235,0.0027235,0.0027235
149,2114.42,0.69404,0.31823,0.96595,0.95754,0.91219,0.96132,0.68106,1.13395,0.54604,1.27246,0.002674,0.002674,0.002674
150,2128.13,0.69704,0.31742,0.96998,0.95988,0.90863,0.96034,0.6751,1.14821,0.55141,1.28184,0.0026245,0.0026245,0.0026245
151,2142.42,0.6902,0.31597,0.96398,0.96207,0.91147,0.96167,0.67842,1.14289,0.55026,1.28115,0.002575,0.002575,0.002575
152,2155.48,0.69208,0.31539,0.97294,0.9595,0.91038,0.96075,0.6772,1.14304,0.5528,1.28374,0.0025255,0.0025255,0.0025255
153,2169.14,0.69694,0.31569,0.97533,0.96307,0.91347,0.96304,0.68498,1.12625,0.53613,1.26806,0.002476,0.002476,0.002476
154,2182.84,0.6989,0.31552,0.97449,0.96059,0.91955,0.96475,0.67953,1.14053,0.53991,1.28427,0.0024265,0.0024265,0.0024265
155,2195.94,0.69335,0.31443,0.97371,0.95805,0.91419,0.96203,0.67393,1.15341,0.54888,1.28982,0.002377,0.002377,0.002377
156,2209.1,0.68847,0.31104,0.97454,0.96055,0.91103,0.96026,0.67363,1.15105,0.55443,1.28976,0.0023275,0.0023275,0.0023275
157,2222.52,0.69518,0.31449,0.96675,0.96212,0.90898,0.96016,0.67703,1.1383,0.55111,1.27726,0.002278,0.002278,0.002278
158,2235.68,0.68993,0.31181,0.97617,0.96244,0.91375,0.96176,0.67814,1.1414,0.54505,1.2828,0.0022285,0.0022285,0.0022285
159,2248.95,0.69266,0.31358,0.96939,0.96021,0.91388,0.96172,0.67562,1.15189,0.54718,1.28712,0.002179,0.002179,0.002179
160,2262.14,0.68843,0.31113,0.96722,0.96291,0.91153,0.96176,0.68222,1.12845,0.54278,1.27367,0.0021295,0.0021295,0.0021295
