epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,383.929,0.87379,0.43469,0.88203,0.95107,0.8728,0.94481,0.59749,1.33545,0.65362,1.01696,0.007921,0.007921,0.007921
44,391.34,0.8702,0.43109,0.88417,0.94159,0.87374,0.94372,0.59775,1.33722,0.66159,1.01776,0.0078715,0.0078715,0.0078715
45,398.864,0.86107,0.42925,0.88448,0.94691,0.86621,0.94009,0.60747,1.30331,0.64809,1.00528,0.007822,0.007822,0.007822
46,406.361,0.8571,0.42404,0.87884,0.93594,0.87011,0.94061,0.59088,1.3741,0.66483,1.02795,0.0077725,0.0077725,0.0077725
47,413.541,0.84776,0.41797,0.87763,0.94365,0.87441,0.94358,0.58606,1.38046,0.66657,1.04172,0.007723,0.007723,0.007723
48,421.157,0.84983,0.41913,0.88054,0.94171,0.86803,0.94298,0.594,1.37115,0.66727,1.0232,0.0076735,0.0076735,0.0076735
49,428.529,0.85395,0.42118,0.8812,0.94452,0.87577,0.94619,0.59537,1.33559,0.66555,1.0139,0.007624,0.007624,0.007624
50,436.02,0.84196,0.42002,0.88146,0.94987,0.88397,0.94966,0.61847,1.27883,0.63106,0.99788,0.0075745,0.0075745,0.0075745
51,443.726,0.82966,0.41292,0.87521,0.9485,0.87966,0.94764,0.60478,1.32152,0.64715,1.00697,0.007525,0.007525,0.007525
52,450.976,0.83255,0.41237,0.87745,0.94959,0.88547,0.95053,0.58768,1.36864,0.66406,1.01347,0.0074755,0.0074755,0.0074755
53,458.243,0.84275,0.41422,0.87256,0.95455,0.89352,0.95353,0.62058,1.27607,0.62617,0.98856,0.007426,0.007426,0.007426
54,465.528,0.82711,0.40853,0.87534,0.95306,0.88057,0.95145,0.59674,1.34671,0.64689,1.01387,0.0073765,0.0073765,0.0073765
55,472.386,0.81931,0.4044,0.87692,0.94792,0.88554,0.95001,0.60235,1.32421,0.64056,1.00736,0.007327,0.007327,0.007327
56,479.604,0.81688,0.40319,0.86889,0.94404,0.87331,0.94663,0.62284,1.25822,0.62782,0.99111,0.0072775,0.0072775,0.0072775
57,494.283,0.81526,0.40366,0.87551,0.95128,0.89825,0.95337,0.59044,1.33998,0.65644,1.01554,0.007228,0.007228,0.007228
58,502.57,0.81919,0.39939,0.8689,0.94483,0.87503,0.94551,0.62696,1.22934,0.61281,0.9834,0.0071785,0.0071785,0.0071785
59,513.972,0.81167,0.4004,0.86949,0.94689,0.88124,0.948,0.6213,1.252,0.61515,0.99108,0.007129,0.007129,0.007129
60,526.629,0.82192,0.40228,0.86973,0.94943,0.87785,0.94837,0.60931,1.31835,0.6376,1.01238,0.0070795,0.0070795,0.0070795
61,535.906,0.8122,0.39792,0.86745,0.95043,0.89027,0.95397,0.62165,1.27026,0.61208,0.9941,0.00703,0.00703,0.00703
62,546.734,0.7957,0.3934,0.87249,0.95209,0.88609,0.95123,0.61634,1.29577,0.62486,1.00322,0.0069805,0.0069805,0.0069805
63,555.478,0.81204,0.39808,0.86713,0.94767,0.87831,0.94856,0.62784,1.25375,0.61254,0.98662,0.006931,0.006931,0.006931
64,567.668,0.80542,0.39623,0.86845,0.94824,0.88098,0.94853,0.59967,1.32652,0.63017,1.01353,0.0068815,0.0068815,0.0068815
65,576.916,0.80033,0.39031,0.86629,0.95307,0.88895,0.95377,0.6342,1.22599,0.61122,0.97926,0.006832,0.006832,0.006832
66,594.814,0.79605,0.38858,0.86781,0.95074,0.88421,0.95095,0.62573,1.26209,0.61327,0.99391,0.0067825,0.0067825,0.0067825
67,603.658,0.79665,0.38724,0.86139,0.953,0.89255,0.95492,0.6303,1.24693,0.605,0.98823,0.006733,0.006733,0.006733
68,613.46,0.79714,0.38746,0.86173,0.94601,0.88164,0.94877,0.62931,1.23155,0.60894,0.98555,0.0066835,0.0066835,0.0066835
69,623.379,0.7897,0.38884,0.86408,0.9489,0.88509,0.9511,0.63238,1.2349,0.59824,0.98578,0.006634,0.006634,0.006634
70,631.738,0.78989,0.3866,0.86725,0.95442,0.89808,0.95634,0.64329,1.19521,0.58605,0.97257,0.0065845,0.0065845,0.0065845
71,640.572,0.78797,0.38358,0.86366,0.95137,0.87581,0.94951,0.62977,1.23,0.60965,0.98019,0.006535,0.006535,0.006535
72,649.243,0.77402,0.38093,0.86547,0.95599,0.8905,0.95497,0.64083,1.21391,0.59069,0.9771,0.0064855,0.0064855,0.0064855
73,657.174,0.78866,0.38421,0.86362,0.95854,0.89454,0.95696,0.63094,1.24433,0.59191,0.98359,0.006436,0.006436,0.006436
74,665.474,0.77858,0.37756,0.86394,0.95428,0.88461,0.95241,0.62544,1.25114,0.60453,0.98343,0.0063865,0.0063865,0.0063865
75,672.691,0.78538,0.38168,0.85913,0.94456,0.87634,0.94692,0.63943,1.19048,0.60143,0.96779,0.006337,0.006337,0.006337
76,680.542,0.77549,0.37702,0.86168,0.94814,0.88139,0.95098,0.63959,1.20259,0.6023,0.97414,0.0062875,0.0062875,0.0062875
